,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
395,Most shoes weren't messed up by the guests.,Most shoes weren't messed up by the pictures.,Most shoes weren't messed up by the,guests,pictures,syntax,s-selection,animate_subject_passive,True,True,False,False,395,messed
396,A waiter wasn't listened to by some guys.,A waiter wasn't listened to by some glass.,A waiter wasn't listened to by some,guys,glass,syntax,s-selection,animate_subject_passive,True,True,False,False,396,listened
397,Kristen wasn't loved by the women.,Kristen wasn't loved by the synopsis.,Kristen wasn't loved by the,women,synopsis,syntax,s-selection,animate_subject_passive,True,True,False,False,397,loved
398,Rodney isn't described by some teacher.,Rodney isn't described by some movies.,Rodney isn't described by some,teacher,movies,syntax,s-selection,animate_subject_passive,True,True,False,False,398,described
399,The cilantro wasn't noticed by some senator.,The cilantro wasn't noticed by some stimulus.,The cilantro wasn't noticed by some,senator,stimulus,syntax,s-selection,animate_subject_passive,True,True,False,False,399,noticed
400,A mountain was ascended by the child.,A mountain was ascended by the candle.,A mountain was ascended by the,child,candle,syntax,s-selection,animate_subject_passive,True,True,False,False,400,ascended
401,Deborah isn't visited by some offspring.,Deborah isn't visited by some lice.,Deborah isn't visited by some,offspring,lice,syntax,s-selection,animate_subject_passive,True,True,False,False,401,visited
402,The Great Lakes were walked through by the driver.,The Great Lakes were walked through by the ice cream.,The Great Lakes were walked through by the,driver,ice cream,syntax,s-selection,animate_subject_passive,True,True,False,False,402,walked
403,Carlos wasn't fled from by some actors.,Carlos wasn't fled from by some glass.,Carlos wasn't fled from by some,actors,glass,syntax,s-selection,animate_subject_passive,True,True,False,False,403,fled
404,Sonia wasn't hidden by the waitresses.,Sonia wasn't hidden by the coats.,Sonia wasn't hidden by the,waitresses,coats,syntax,s-selection,animate_subject_passive,True,True,False,False,404,hidden
405,The hospital wasn't walked through by some waiter.,The hospital wasn't walked through by some screen.,The hospital wasn't walked through by some,waiter,screen,syntax,s-selection,animate_subject_passive,True,True,False,False,405,walked
406,Some adult was argued about by the pedestrians.,Some adult was argued about by the mirrors.,Some adult was argued about by the,pedestrians,mirrors,syntax,s-selection,animate_subject_passive,True,True,False,False,406,argued
407,Christine wasn't investigated by some driver.,Christine wasn't investigated by some syntheses.,Christine wasn't investigated by some,driver,syntheses,syntax,s-selection,animate_subject_passive,True,True,False,False,407,investigated
408,Timothy wasn't referenced by the offspring.,Timothy wasn't referenced by the rugs.,Timothy wasn't referenced by the,offspring,rugs,syntax,s-selection,animate_subject_passive,True,True,False,False,408,referenced
409,Many closets are walked through by the teenagers.,Many closets are walked through by the bicycle.,Many closets are walked through by the,teenagers,bicycle,syntax,s-selection,animate_subject_passive,True,True,False,False,409,walked
410,James was questioned by the woman.,James was questioned by the bike.,James was questioned by the,woman,bike,syntax,s-selection,animate_subject_passive,True,True,False,False,410,questioned
411,That play wasn't argued about by some offspring.,That play wasn't argued about by some dogs.,That play wasn't argued about by some,offspring,dogs,syntax,s-selection,animate_subject_passive,True,True,False,False,411,argued
412,Stephanie isn't watched by the waiters.,Stephanie isn't watched by the candles.,Stephanie isn't watched by the,waiters,candles,syntax,s-selection,animate_subject_passive,True,True,False,False,412,watched
413,Samantha is complained about by some actor.,Samantha is complained about by some theses.,Samantha is complained about by some,actor,theses,syntax,s-selection,animate_subject_passive,True,True,False,False,413,complained
414,A driver was healed by some patient.,A driver was healed by some spotlights.,A driver was healed by some,patient,spotlights,syntax,s-selection,animate_subject_passive,True,True,False,False,414,healed
415,Connie is appreciated by the actors.,Connie is appreciated by the ice.,Connie is appreciated by the,actors,ice,syntax,s-selection,animate_subject_passive,True,True,False,False,415,appreciated
416,That report isn't sold by the waiter.,That report isn't sold by the movies.,That report isn't sold by the,waiter,movies,syntax,s-selection,animate_subject_passive,True,True,False,False,416,sold
417,Most museums were biked to by the women.,Most museums were biked to by the scarf.,Most museums were biked to by the,women,scarf,syntax,s-selection,animate_subject_passive,True,True,False,False,417,biked
418,Victoria wasn't cured by some dancers.,Victoria wasn't cured by some mirrors.,Victoria wasn't cured by some,dancers,mirrors,syntax,s-selection,animate_subject_passive,True,True,False,False,418,cured
419,This essay was examined by some actors.,This essay was examined by some commentaries.,This essay was examined by some,actors,commentaries,syntax,s-selection,animate_subject_passive,True,True,False,False,419,examined
420,Most shoes aren't cleaned by some pedestrian.,Most shoes aren't cleaned by some pie.,Most shoes aren't cleaned by some,pedestrian,pie,syntax,s-selection,animate_subject_passive,True,True,False,False,420,cleaned
421,Current events were boasted about by the customer.,Current events were boasted about by the movie.,Current events were boasted about by the,customer,movie,syntax,s-selection,animate_subject_passive,True,True,False,False,421,boasted
422,Some commentary isn't described by the dancers.,Some commentary isn't described by the unicycles.,Some commentary isn't described by the,dancers,unicycles,syntax,s-selection,animate_subject_passive,True,True,False,False,422,described
423,That drawing was brought by the students.,That drawing was brought by the deer.,That drawing was brought by the,students,deer,syntax,s-selection,animate_subject_passive,True,True,False,False,423,brought
424,Some high schools were biked to by the adult.,Some high schools were biked to by the snake.,Some high schools were biked to by the,adult,snake,syntax,s-selection,animate_subject_passive,True,True,False,False,424,biked
425,Victoria wasn't concealed by some customers.,Victoria wasn't concealed by some couch.,Victoria wasn't concealed by some,customers,couch,syntax,s-selection,animate_subject_passive,True,True,False,False,425,concealed
426,James wasn't forgotten by some doctor.,James wasn't forgotten by some newspaper article.,James wasn't forgotten by some,doctor,newspaper article,syntax,s-selection,animate_subject_passive,True,True,False,False,426,forgotten
427,Some screens weren't bought by some woman.,Some screens weren't bought by some species.,Some screens weren't bought by some,woman,species,syntax,s-selection,animate_subject_passive,True,True,False,False,427,bought
428,Those public parks aren't passed by the alumni.,Those public parks aren't passed by the brochures.,Those public parks aren't passed by the,alumni,brochures,syntax,s-selection,animate_subject_passive,True,True,False,False,428,passed
429,That mirror wasn't broken by some girls.,That mirror wasn't broken by some newspaper article.,That mirror wasn't broken by some,girls,newspaper article,syntax,s-selection,animate_subject_passive,True,True,False,False,429,broken
430,The plays are scanned by the patient.,The plays are scanned by the eye.,The plays are scanned by the,patient,eye,syntax,s-selection,animate_subject_passive,True,True,False,False,430,scanned
431,This child was escaped from by the teenager.,This child was escaped from by the axis.,This child was escaped from by the,teenager,axis,syntax,s-selection,animate_subject_passive,True,True,False,False,431,escaped
432,Lissa isn't helped by the boy.,Lissa isn't helped by the bike.,Lissa isn't helped by the,boy,bike,syntax,s-selection,animate_subject_passive,True,True,False,False,432,helped
433,This glove was admired by the men.,This glove was admired by the spotlight.,This glove was admired by the,men,spotlight,syntax,s-selection,animate_subject_passive,True,True,False,False,433,admired
434,Hospitals are discovered by some man.,Hospitals are discovered by some boxes.,Hospitals are discovered by some,man,boxes,syntax,s-selection,animate_subject_passive,True,True,False,False,434,discovered
435,A lot of girls are revealed by some children.,A lot of girls are revealed by some gates.,A lot of girls are revealed by some,children,gates,syntax,s-selection,animate_subject_passive,True,True,False,False,435,revealed
436,All vases weren't fixed by some guys.,All vases weren't fixed by some trucks.,All vases weren't fixed by some,guys,trucks,syntax,s-selection,animate_subject_passive,True,True,False,False,436,fixed
437,Larry wasn't praised by some men.,Larry wasn't praised by some pants.,Larry wasn't praised by some,men,pants,syntax,s-selection,animate_subject_passive,True,True,False,False,437,praised
438,Every newspaper article is discovered by some woman.,Every newspaper article is discovered by some eggplants.,Every newspaper article is discovered by some,woman,eggplants,syntax,s-selection,animate_subject_passive,True,True,False,False,438,discovered
439,A sock wasn't worn by some guest.,A sock wasn't worn by some forks.,A sock wasn't worn by some,guest,forks,syntax,s-selection,animate_subject_passive,True,True,False,False,439,worn
