,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
408,Michael skates around that public park.,Michael skate around that public park.,Michael,skates,skate,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,408,NA,NA
409,Douglas watches some cashier.,Douglas watch some cashier.,Douglas,watches,watch,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,409,Douglas,Douglas
410,That patient was disturbing Michelle.,That patient are disturbing Michelle.,That patient,was,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,410,patient,That patient
411,Those banks describe Eric.,Those banks describes Eric.,Those banks,describe,describes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,411,banks,Those banks
412,Marcus was boasting about the movie.,Marcus were boasting about the movie.,Marcus,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,412,Marcus,Marcus
413,The customer investigates Carla.,The customer investigate Carla.,The customer,investigates,investigate,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,413,customer,The customer
414,Barbara hasn't lifted a hamster.,Barbara haven't lifted a hamster.,Barbara,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,414,Barbara,Barbara
415,Every restaurant embarrasses Elaine.,Every restaurant embarrass Elaine.,Every restaurant,embarrasses,embarrass,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,415,restaurant,Every restaurant
416,Margaret hasn't praised Martha.,Margaret haven't praised Martha.,Margaret,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,416,Margaret,Margaret
417,Claire wasn't revealing the car.,Claire aren't revealing the car.,Claire,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,417,Claire,Claire
418,Chad has criticized Larry.,Chad have criticized Larry.,Chad,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,418,Chad,Chad
419,The Clintons disgusts Brian.,The Clintons disgust Brian.,The Clintons,disgusts,disgust,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,419,Clintons,The Clintons
420,The Borgias heal Connie.,The Borgias heals Connie.,The Borgias,heal,heals,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,420,Borgias,The Borgias
421,Tonya was distracting the Borgias.,Tonya were distracting the Borgias.,Tonya,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,421,Tonya,Tonya
422,Christopher runs around all art galleries.,Christopher run around all art galleries.,Christopher,runs,run,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,422,Christopher,Christopher
423,The pie distracts this adult.,The pie distract this adult.,The pie,distracts,distract,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,423,pie,The pie
424,Some teacher has cleaned every jacket.,Some teacher have cleaned every jacket.,Some teacher,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,424,teacher,Some teacher
425,Those waitresses annoys Cynthia.,Those waitresses annoy Cynthia.,Those waitresses,annoys,annoy,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,425,waitresses,Those waitresses
426,Catherine boasts about Brett.,Catherine boast about Brett.,Catherine,boasts,boast,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,426,Catherine,Catherine
427,Candice isn't upsetting this adult.,Candice aren't upsetting this adult.,Candice,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,427,Candice,Candice
428,Sabrina is disgusting many waitresses.,Sabrina were disgusting many waitresses.,Sabrina,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,428,Sabrina,Sabrina
429,That public park astounds Allison.,That public park astound Allison.,That public park,astounds,astound,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,429,park,That public park
430,Laurie hasn't lifted every dog.,Laurie haven't lifted every dog.,Laurie,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,430,Laurie,Laurie
431,Kenneth has sounded like the story.,Kenneth have sounded like the story.,Kenneth,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,431,Kenneth,Kenneth
432,These senators have examined these stories.,These senators has examined these stories.,These senators,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,432,senators,These senators
433,Heather isn't passing some lakes.,Heather weren't passing some lakes.,Heather,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,433,Heather,Heather
434,A lot of libraries praise Sarah.,A lot of libraries praises Sarah.,A lot of libraries,praise,praises,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,434,lot,A lot of libraries
435,Brett was leaving some child.,Brett were leaving some child.,Brett,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,435,Brett,Brett
436,Every brochure bores James.,Every brochure bore James.,Every brochure,bores,bore,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,436,brochure,Every brochure
437,Walter wasn't observing Donald.,Walter aren't observing Donald.,Walter,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,437,Walter,Walter
438,Kenneth runs around the Great Lakes.,Kenneth run around the Great Lakes.,Kenneth,runs,run,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,438,Kenneth,Kenneth
439,Museums fire Elaine.,Museums fires Elaine.,Museums,fire,fires,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,439,NA,NA
440,Kenneth hasn't found Ann.,Kenneth haven't found Ann.,Kenneth,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,440,Kenneth,Kenneth
441,A lot of waiters remember all students.,A lot of waiters remembers all students.,A lot of waiters,remember,remembers,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,441,lot,A lot of waiters
442,Most actresses haven't exited the mountains.,Most actresses hasn't exited the mountains.,Most actresses,haven't,hasn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,442,actresses,Most actresses
443,Veronica has impressed this library.,Veronica have impressed this library.,Veronica,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,443,Veronica,Veronica
444,These guys reference Clyde.,These guys references Clyde.,These guys,reference,references,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,444,guys,These guys
445,Chad isn't hiring most dancers.,Chad aren't hiring most dancers.,Chad,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,445,Chad,Chad
446,Holly was scaring some patient.,Holly are scaring some patient.,Holly,was,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,446,Holly,Holly
447,Kendra was discovering these coats.,Kendra were discovering these coats.,Kendra,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,447,Kendra,Kendra
448,Danielle arrives at most mountains.,Danielle arrive at most mountains.,Danielle,arrives,arrive,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,448,Danielle,Danielle
449,Walter hasn't loved every play.,Walter haven't loved every play.,Walter,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,449,Walter,Walter
450,Sara has cared for all dancers.,Sara have cared for all dancers.,Sara,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,450,Sara,Sara
451,Adam isn't boycotting cafes.,Adam weren't boycotting cafes.,Adam,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,451,Adam,Adam
452,Those actors run around this library.,Those actors runs around this library.,Those actors,run,runs,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,452,actors,Those actors
453,Spain alarms Connie.,Spain alarm Connie.,Spain,alarms,alarm,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,453,Spain,Spain
454,Some teenagers have passed some glacier.,Some teenagers has passed some glacier.,Some teenagers,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,454,teenagers,Some teenagers
455,These waitresses aren't fleeing from a doctor.,These waitresses isn't fleeing from a doctor.,These waitresses,aren't,isn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,455,waitresses,These waitresses
456,Many adults hide every window.,Many adults hides every window.,Many adults,hide,hides,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,456,adults,Many adults
457,Tanya scares Deanna.,Tanya scare Deanna.,Tanya,scares,scare,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,457,Tanya,Tanya
458,Paul cleans those pictures.,Paul clean those pictures.,Paul,cleans,clean,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,458,Paul,Paul
459,Beth hasn't watched Bethany.,Beth haven't watched Bethany.,Beth,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,459,Beth,Beth
460,Larry has concealed many wheelbarrows.,Larry have concealed many wheelbarrows.,Larry,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,460,Larry,Larry
461,Gerald is wearing some shirt.,Gerald were wearing some shirt.,Gerald,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,461,Gerald,Gerald
462,Sara wasn't noticing Eva.,Sara aren't noticing Eva.,Sara,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,462,NA,NA
463,Holly descends ladders.,Holly descend ladders.,Holly,descends,descend,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,463,Holly,Holly
464,Sara drives to the mall.,Sara drive to the mall.,Sara,drives,drive,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,464,Sara,Sara
465,Todd has shocked Jesus.,Todd have shocked Jesus.,Todd,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,465,Todd,Todd
466,Deanna has upset Carolyn.,Deanna have upset Carolyn.,Deanna,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,466,Deanna,Deanna
467,The libraries know Becky.,The libraries knows Becky.,The libraries,know,knows,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,467,libraries,The libraries
468,The Lutherans reference Jason.,The Lutherans references Jason.,The Lutherans,reference,references,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,468,Lutherans,The Lutherans
469,Steven talks to Florence.,Steven talk to Florence.,Steven,talks,talk,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,469,NA,NA
