,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
340,Craig questioned this serious teacher.,Craig questioned this serious teachers.,Craig questioned this serious,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,340,this
341,Colleen wasn't breaking that blue plate.,Colleen wasn't breaking that blue plates.,Colleen wasn't breaking that blue,plate,plates,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,341,that
342,Alice boycotts these good universities.,Alice boycotts these good university.,Alice boycotts these good,universities,university,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,342,these
343,This driver hasn't passed this blue library.,This driver hasn't passed this blue libraries.,This driver hasn't passed this blue,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,343,this
344,Grace cured those exposed actresses.,Grace cured those exposed actress.,Grace cured those exposed,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,344,those
345,Mitchell drops by that clean restaurant.,Mitchell drops by that clean restaurants.,Mitchell drops by that clean,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,345,that
346,Daniel runs around this brown restaurant.,Daniel runs around this brown restaurants.,Daniel runs around this brown,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,346,this
347,Some person was watching that small driver.,Some person was watching that small drivers.,Some person was watching that small,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,347,that
348,Melissa fixes those hard cups.,Melissa fixes those hard cup.,Melissa fixes those hard,cups,cup,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,348,those
349,Aaron remembers this busy actress.,Aaron remembers this busy actresses.,Aaron remembers this busy,actress,actresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,349,this
350,The dancers reveal that rough fork.,The dancers reveal that rough forks.,The dancers reveal that rough,fork,forks,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,350,that
351,Those senators break that black plate.,Those senators break that black plates.,Those senators break that black,plate,plates,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,351,that
352,Those women heal this displeased lady.,Those women heal this displeased ladies.,Those women heal this displeased,lady,ladies,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,352,this
353,A mirror alarmed this determined dancer.,A mirror alarmed this determined dancers.,A mirror alarmed this determined,dancer,dancers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,353,this
354,This truck has alarmed that small bank.,This truck has alarmed that small banks.,This truck has alarmed that small,bank,banks,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,354,that
355,These universities do alarm those good universities.,These universities do alarm those good university.,These universities do alarm those good,universities,university,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,355,those
356,Candice has noticed these important committees.,Candice has noticed these important committee.,Candice has noticed these important,committees,committee,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,356,these
357,The boys dislike this unemployed pedestrian.,The boys dislike this unemployed pedestrians.,The boys dislike this unemployed,pedestrian,pedestrians,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,357,this
358,Sarah shouldn't look like that yellow picture.,Sarah shouldn't look like that yellow pictures.,Sarah shouldn't look like that yellow,picture,pictures,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,358,that
359,Christina cured this standing adult.,Christina cured this standing adults.,Christina cured this standing,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,359,this
360,Marcus has complained about these unsure dancers.,Marcus has complained about these unsure dancer.,Marcus has complained about these unsure,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,360,these
361,Cindy couldn't reveal that hard cup.,Cindy couldn't reveal that hard cups.,Cindy couldn't reveal that hard,cup,cups,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,361,that
362,The Clintons conceal this blue blouse.,The Clintons conceal this blue blouses.,The Clintons conceal this blue,blouse,blouses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,362,this
363,All screens shock that uncertain cashier.,All screens shock that uncertain cashiers.,All screens shock that uncertain,cashier,cashiers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,363,that
364,Christina has revealed that rough newspaper article.,Christina has revealed that rough newspaper articles.,Christina has revealed that rough,newspaper article,newspaper articles,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,364,that
365,Paul visited this delighted driver.,Paul visited this delighted drivers.,Paul visited this delighted,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,365,this
366,Many patients sell those purple shoes.,Many patients sell those purple shoe.,Many patients sell those purple,shoes,shoe,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,366,those
367,Some girls question that excited student.,Some girls question that excited students.,Some girls question that excited,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,367,that
368,Spain had listened to that exposed adult.,Spain had listened to that exposed adults.,Spain had listened to that exposed,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,368,that
369,The movie theater confuses this popular government.,The movie theater confuses this popular governments.,The movie theater confuses this popular,government,governments,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,369,this
370,Catherine fixes this dirty cup.,Catherine fixes this dirty cups.,Catherine fixes this dirty,cup,cups,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,370,this
371,The Clintons boycott those important organizations.,The Clintons boycott those important organization.,The Clintons boycott those important,organizations,organization,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,371,those
372,Dancers clean these yellow public parks.,Dancers clean these yellow public park.,Dancers clean these yellow,public parks,public park,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,372,these
373,Harvard University likes those popular cafes.,Harvard University likes those popular cafe.,Harvard University likes those popular,cafes,cafe,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,373,those
374,These waiters had escaped from these unconvinced pedestrians.,These waiters had escaped from these unconvinced pedestrian.,These waiters had escaped from these unconvinced,pedestrians,pedestrian,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,374,these
375,Nicole hadn't attacked these hopeful teachers.,Nicole hadn't attacked these hopeful teacher.,Nicole hadn't attacked these hopeful,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,375,these
376,Many libraries boast about those popular documentaries.,Many libraries boast about those popular documentary.,Many libraries boast about those popular,documentaries,documentary,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,376,those
377,Kayla has gone to those rough cafes.,Kayla has gone to those rough cafe.,Kayla has gone to those rough,cafes,cafe,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,377,those
