,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
408,Every crisis has aggravated an organization.,Every crisis have aggravated an organization.,Every crisis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,408,crisis,Every crisis
409,Some parentheses have opened.,Some parentheses has opened.,Some parentheses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,409,parentheses,Some parentheses
410,Many alumni have stood up.,Many alumni has stood up.,Many alumni,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,410,alumni,Many alumni
411,Some octopus has alarmed Theodore.,Some octopus have alarmed Theodore.,Some octopus,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,411,octopus,Some octopus
412,The tooth annoys Wayne.,The tooth annoy Wayne.,The tooth,annoys,annoy,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,412,tooth,The tooth
413,This basis alarms Homer.,This basis alarm Homer.,This basis,alarms,alarm,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,413,basis,This basis
414,The octopus shocks Andrea.,The octopus shock Andrea.,The octopus,shocks,shock,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,414,NA,NA
415,Some axis has confused Gerald.,Some axis have confused Gerald.,Some axis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,415,axis,Some axis
416,These phenomena stun Ruth.,These phenomena stuns Ruth.,These phenomena,stun,stuns,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,416,phenomena,These phenomena
417,That alumnus is remembering what has slipped.,That alumnus were remembering what has slipped.,That alumnus,is,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,417,alumnus,That alumnus
418,Some fungus hasn't stunned Richard.,Some fungus haven't stunned Richard.,Some fungus,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,418,fungus,Some fungus
419,Every mouse is astounding universities.,Every mouse are astounding universities.,Every mouse,is,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,419,mouse,Every mouse
420,An ellipsis hasn't confused that government.,An ellipsis haven't confused that government.,An ellipsis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,420,ellipsis,An ellipsis
421,Those women were persuading Kathleen to flee from Amy.,Those women was persuading Kathleen to flee from Amy.,Those women,were,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,421,women,Those women
422,That child writes.,That child write.,That child,writes,write,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,422,child,That child
423,A lot of children are shouting.,A lot of children is shouting.,A lot of children,are,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,423,lot,A lot of children
424,Children aren't commissioning this niece of Edward to approach Lisa.,Children isn't commissioning this niece of Edward to approach Lisa.,Children,aren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,424,Children,Children
425,Some people aggravate Nicole.,Some people aggravates Nicole.,Some people,aggravate,aggravates,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,425,people,Some people
426,The fungi haven't impressed Marie.,The fungi hasn't impressed Marie.,The fungi,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,426,fungi,The fungi
427,This crisis disgusts Claire.,This crisis disgust Claire.,This crisis,disgusts,disgust,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,427,crisis,This crisis
428,The man hasn't insulted Valerie.,The man haven't insulted Valerie.,The man,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,428,man,The man
429,Every octopus hasn't found sweaters.,Every octopus haven't found sweaters.,Every octopus,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,429,octopus,Every octopus
430,Many oxen have embarrassed Dana.,Many oxen has embarrassed Dana.,Many oxen,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,430,oxen,Many oxen
431,Some axes aren't distracting every driver.,Some axes wasn't distracting every driver.,Some axes,aren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,431,axes,Some axes
432,These radii haven't upset these adults.,These radii hasn't upset these adults.,These radii,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,432,radii,These radii
433,The ox wakes up.,The ox wake up.,The ox,wakes,wake,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,433,ox,The ox
434,The paralyses disturb Frank.,The paralyses disturbs Frank.,The paralyses,disturb,disturbs,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,434,paralyses,The paralyses
435,The paralyses are disturbing a child.,The paralyses is disturbing a child.,The paralyses,are,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,435,paralyses,The paralyses
436,Many analyses aren't planning to drink.,Many analyses isn't planning to drink.,Many analyses,aren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,436,analyses,Many analyses
437,Every man was believing George to kiss Mark.,Every man were believing George to kiss Mark.,Every man,was,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,437,man,Every man
438,Some child hasn't obliged this girl's senators to nod.,Some child haven't obliged this girl's senators to nod.,Some child,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,438,child,Some child
439,All radii have irritated Tanya.,All radii has irritated Tanya.,All radii,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,439,radii,All radii
440,Most crises annoy Anna.,Most crises annoys Anna.,Most crises,annoy,annoys,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,440,crises,Most crises
441,The nucleus disturbs Renee.,The nucleus disturb Renee.,The nucleus,disturbs,disturb,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,441,nucleus,The nucleus
442,That foot hasn't slipped.,That foot haven't slipped.,That foot,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,442,foot,That foot
443,That ellipsis wasn't astounding some girls.,That ellipsis aren't astounding some girls.,That ellipsis,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,443,ellipsis,That ellipsis
444,That alumnus compromises.,That alumnus compromise.,That alumnus,compromises,compromise,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,444,alumnus,That alumnus
445,A woman hasn't fled from Randolf.,A woman haven't fled from Randolf.,A woman,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,445,woman,A woman
446,Many geese ascend some steps.,Many geese ascends some steps.,Many geese,ascend,ascends,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,446,geese,Many geese
447,Syntheses have alarmed Margaret.,Syntheses has alarmed Margaret.,Syntheses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,447,Syntheses,Syntheses
448,The ellipses haven't aggravated some boy.,The ellipses hasn't aggravated some boy.,The ellipses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,448,ellipses,The ellipses
449,Some radius has hurt Laura.,Some radius have hurt Laura.,Some radius,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,449,radius,Some radius
450,Those feet scare Cindy.,Those feet scares Cindy.,Those feet,scare,scares,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,450,feet,Those feet
451,The analysis is talking about Lawrence.,The analysis are talking about Lawrence.,The analysis,is,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,451,analysis,The analysis
452,All nuclei haven't annoyed Holly.,All nuclei hasn't annoyed Holly.,All nuclei,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,452,nuclei,All nuclei
453,A lot of people aren't climbing up every ladder.,A lot of people isn't climbing up every ladder.,A lot of people,aren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,453,lot,A lot of people
454,These women weren't hugging.,These women wasn't hugging.,These women,weren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,454,women,These women
455,This synthesis isn't stunning Bradley.,This synthesis aren't stunning Bradley.,This synthesis,isn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,455,synthesis,This synthesis
456,Some octopi climb down many steps.,Some octopi climbs down many steps.,Some octopi,climb,climbs,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,456,octopi,Some octopi
457,A phenomenon is distracting the actress.,A phenomenon were distracting the actress.,A phenomenon,is,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,457,phenomenon,A phenomenon
458,All parentheses astound this senator.,All parentheses astounds this senator.,All parentheses,astound,astounds,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,458,parentheses,All parentheses
459,Some diagnosis annoys every person.,Some diagnosis annoy every person.,Some diagnosis,annoys,annoy,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,459,diagnosis,Some diagnosis
460,This parenthesis has upset Charles.,This parenthesis have upset Charles.,This parenthesis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,460,parenthesis,This parenthesis
461,That stimulus wastes away.,That stimulus waste away.,That stimulus,wastes,waste,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,461,stimulus,That stimulus
462,This synopsis was commissioning Mitchell to talk about Sharon.,This synopsis were commissioning Mitchell to talk about Sharon.,This synopsis,was,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,462,synopsis,This synopsis
463,Most analyses are proving to testify.,Most analyses is proving to testify.,Most analyses,are,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,463,analyses,Most analyses
464,The louse has broken a unicycle.,The louse have broken a unicycle.,The louse,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,464,louse,The louse
465,The synthesis embarrasses Tanya.,The synthesis embarrass Tanya.,The synthesis,embarrasses,embarrass,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,465,synthesis,The synthesis
466,Most parentheses haven't confused Aaron.,Most parentheses hasn't confused Aaron.,Most parentheses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,466,parentheses,Most parentheses
