,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
382,Linda isn't discussing those waitresses.,Linda isn't discussing those waitress.,Linda isn't discussing those,waitresses,waitress,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,382,those
383,Carrie would walk through that cafe.,Carrie would walk through that cafes.,Carrie would walk through that,cafe,cafes,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,383,that
384,Carl can't drop by this public park.,Carl can't drop by this public parks.,Carl can't drop by this,public park,public parks,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,384,this
385,Guy wears these jackets.,Guy wears these jacket.,Guy wears these,jackets,jacket,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,385,these
386,Clyde hadn't admired this cat.,Clyde hadn't admired this cats.,Clyde hadn't admired this,cat,cats,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,386,this
387,Anna had annoyed this dancer.,Anna had annoyed this dancers.,Anna had annoyed this,dancer,dancers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,387,this
388,The Clintons attack those ladies.,The Clintons attack those lady.,The Clintons attack those,ladies,lady,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,388,those
389,Phillip shouldn't walk through those hospitals.,Phillip shouldn't walk through those hospital.,Phillip shouldn't walk through those,hospitals,hospital,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,389,those
390,Sherry will fire these actresses.,Sherry will fire these actress.,Sherry will fire these,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,390,these
391,Christina was wearing those dresses.,Christina was wearing those dress.,Christina was wearing those,dresses,dress,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,391,those
392,Erin talks about this library.,Erin talks about this libraries.,Erin talks about this,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,392,this
393,Many hamsters shock this customer.,Many hamsters shock this customers.,Many hamsters shock this,customer,customers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,393,this
394,Pamela was scanning those documentaries.,Pamela was scanning those documentary.,Pamela was scanning those,documentaries,documentary,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,394,those
395,Steven complains about that commentary.,Steven complains about that commentaries.,Steven complains about that,commentary,commentaries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,395,that
396,Christine reveals that library.,Christine reveals that libraries.,Christine reveals that,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,396,that
397,Eric explores this library.,Eric explores this libraries.,Eric explores this,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,397,this
398,Lori hasn't returned to these movie theaters.,Lori hasn't returned to these movie theater.,Lori hasn't returned to these,movie theaters,movie theater,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,398,these
399,Stephen hasn't thought about that brochure.,Stephen hasn't thought about that brochures.,Stephen hasn't thought about that,brochure,brochures,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,399,that
400,Many companies help this guest.,Many companies help this guests.,Many companies help this,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,400,this
401,Some adults had watched these children.,Some adults had watched these child.,Some adults had watched these,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,401,these
402,Diana hasn't listened to this student.,Diana hasn't listened to this students.,Diana hasn't listened to this,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,402,this
403,Hair shocked this teenager.,Hair shocked this teenagers.,Hair shocked this,teenager,teenagers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,403,this
404,Laura had complained about these senators.,Laura had complained about these senator.,Laura had complained about these,senators,senator,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,404,these
405,Those ladies remember those reports.,Those ladies remember those report.,Those ladies remember those,reports,report,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,405,those
406,Shawls disturb this doctor.,Shawls disturb this doctors.,Shawls disturb this,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,406,this
407,Actors dislike those newspaper articles.,Actors dislike those newspaper article.,Actors dislike those,newspaper articles,newspaper article,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,407,those
408,All associations weren't talking to these ladies.,All associations weren't talking to these lady.,All associations weren't talking to these,ladies,lady,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,408,these
409,Steve skated around those art galleries.,Steve skated around those art gallery.,Steve skated around those,art galleries,art gallery,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,409,those
410,Teachers sell that coat.,Teachers sell that coats.,Teachers sell that,coat,coats,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,410,that
411,Bruce leaves these students.,Bruce leaves these student.,Bruce leaves these,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,411,these
412,These children discuss these pamphlets.,These children discuss these pamphlet.,These children discuss these,pamphlets,pamphlet,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,412,these
413,Lori hadn't returned to these guests.,Lori hadn't returned to these guest.,Lori hadn't returned to these,guests,guest,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,413,these
414,Mitchell was watching these patients.,Mitchell was watching these patient.,Mitchell was watching these,patients,patient,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,414,these
415,Phillip fled from this teenager.,Phillip fled from this teenagers.,Phillip fled from this,teenager,teenagers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,415,this
416,All teenagers scared these associations.,All teenagers scared these association.,All teenagers scared these,associations,association,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,416,these
417,The men could find these books.,The men could find these book.,The men could find these,books,book,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,417,these
418,These rugs bore that guest.,These rugs bore that guests.,These rugs bore that,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,418,that
419,The people hadn't kissed those adults.,The people hadn't kissed those adult.,The people hadn't kissed those,adults,adult,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,419,those
420,That bank would criticize these stories.,That bank would criticize these story.,That bank would criticize these,stories,story,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,420,these
421,Some sketches look like those dancers.,Some sketches look like those dancer.,Some sketches look like those,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,421,those
422,Barbara examined that report.,Barbara examined that reports.,Barbara examined that,report,reports,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,422,that
423,Many customers help those guests.,Many customers help those guest.,Many customers help those,guests,guest,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,423,those
424,Jesus watched that patient.,Jesus watched that patients.,Jesus watched that,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,424,that
425,Janet could hurt that actor.,Janet could hurt that actors.,Janet could hurt that,actor,actors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,425,that
426,This cashier is fixing this plate.,This cashier is fixing this plates.,This cashier is fixing this,plate,plates,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,426,this
427,Alan has visited that lady.,Alan has visited that ladies.,Alan has visited that,lady,ladies,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,427,that
